periodo,cod_provincia,provincia,cod_depto,departamento,titulares_activos,presentismo
2015-02-28,54,Misiones,54028,Capital,1702,1702
2015-02-28,06,Buenos Aires,06840,Tres de Febrero,735,735
2015-02-28,90,Tucumán,90105,Tafí Viejo,1829,1829
2015-02-28,50,Mendoza,50007,Capital,560,560
2015-02-28,54,Misiones,54042,Eldorado,573,573
2015-02-28,70,San Juan,70084,Rivadavia,207,207
2015-02-28,90,Tucumán,90063,Lules,930,930
2015-02-28,90,Tucumán,90014,Cruz Alta,2500,2500
2015-03-31,06,Buenos Aires,06126,Campana,178,178
2015-03-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1132,1121
2015-03-31,06,Buenos Aires,06329,General Las Heras,76,76
2015-03-31,06,Buenos Aires,06274,Florencio Varela,2995,2988
2015-03-31,06,Buenos Aires,06035,Avellaneda,1155,1155
2015-03-31,06,Buenos Aires,06260,Esteban Echeverría,1065,1065
2015-03-31,06,Buenos Aires,06028,Almirante Brown,1823,1822
2015-03-31,06,Buenos Aires,06098,Berisso,721,721
2015-03-31,06,Buenos Aires,06134,Cañuelas,306,306
2015-03-31,06,Buenos Aires,06245,Ensenada,338,338
2015-03-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-03-31,06,Buenos Aires,06364,General Rodríguez,535,535
2015-03-31,06,Buenos Aires,06091,Berazategui,1702,1702
2015-03-31,06,Buenos Aires,06408,Hurlingham,617,617
2015-03-31,06,Buenos Aires,06270,Ezeiza,714,714
2015-03-31,06,Buenos Aires,06638,Pilar,661,661
2015-03-31,06,Buenos Aires,06252,Escobar,732,732
2015-03-31,06,Buenos Aires,06749,San Fernando,435,435
2015-03-31,06,Buenos Aires,06532,Mercedes,134,134
2015-03-31,18,Corrientes,18021,Capital,3092,3092
2015-03-31,06,Buenos Aires,06410,Ituzaingó,491,491
2015-03-31,06,Buenos Aires,06412,José C. Paz,1938,1938
2015-03-31,06,Buenos Aires,06525,Marcos Paz,415,415
2015-03-31,06,Buenos Aires,06648,Presidente Perón,824,824
2015-03-31,06,Buenos Aires,06371,General San Martín,1514,1514
2015-03-31,06,Buenos Aires,06760,San Miguel,1423,1410
2015-03-31,06,Buenos Aires,06539,Merlo,1264,1264
2015-03-31,22,Chaco,22077,Libertad,19,19
2015-03-31,06,Buenos Aires,06427,La Matanza,5520,5520
2015-03-31,06,Buenos Aires,06434,Lanús,1474,1474
2015-03-31,06,Buenos Aires,06560,Moreno,2954,2953
2015-03-31,30,Entre Ríos,30015,Concordia,1,1
2015-03-31,06,Buenos Aires,06441,La Plata,1256,1256
2015-03-31,06,Buenos Aires,06882,Zárate,292,292
2015-03-31,06,Buenos Aires,06658,Quilmes,2130,2129
2015-03-31,30,Entre Ríos,30084,Paraná,1693,1693
2015-03-31,70,San Juan,70098,Santa Lucía,188,188
2015-03-31,06,Buenos Aires,06497,Luján,232,232
2015-03-31,06,Buenos Aires,06568,Morón,736,736
2015-03-31,74,San Luis,74056,Juan Martín Pueyrredón,989,989
2015-03-31,06,Buenos Aires,06490,Lomas de Zamora,3428,3428
2015-03-31,50,Mendoza,50098,San Martín,707,707
2015-03-31,10,Catamarca,10049,Capital,973,973
2015-03-31,70,San Juan,70042,Chimbas,649,649
2015-03-31,06,Buenos Aires,06840,Tres de Febrero,746,746
2015-03-31,06,Buenos Aires,06515,Malvinas Argentinas,1044,1044
2015-03-31,30,Entre Ríos,30098,Uruguay,1,1
2015-03-31,86,Santiago del Estero,86049,Capital,2628,2628
2015-03-31,70,San Juan,70084,Rivadavia,208,208
2015-03-31,54,Misiones,54028,Capital,1709,1709
2015-03-31,22,Chaco,22140,San Fernando,2334,2334
2015-03-31,90,Tucumán,90063,Lules,931,931
2015-03-31,46,La Rioja,46014,Capital,1143,1143
2015-03-31,06,Buenos Aires,06778,San Vicente,663,663
2015-03-31,70,San Juan,70077,Rawson,792,792
2015-03-31,90,Tucumán,90105,Tafí Viejo,1834,1834
2015-03-31,50,Mendoza,50007,Capital,560,560
2015-03-31,90,Tucumán,90014,Cruz Alta,2503,2503
2015-03-31,90,Tucumán,90084,Capital,6879,6879
2015-03-31,06,Buenos Aires,06805,Tigre,931,931
2015-03-31,66,Salta,66028,Capital,4445,4445
2015-03-31,34,Formosa,34014,Formosa,1245,1245
2015-03-31,70,San Juan,70028,Capital,200,200
2015-03-31,50,Mendoza,50035,Junín,1,1
2015-03-31,54,Misiones,54042,Eldorado,573,573
2015-03-31,90,Tucumán,90091,Simoca,1122,1122
2015-04-30,06,Buenos Aires,06329,General Las Heras,76,76
2015-04-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1153,1133
2015-04-30,06,Buenos Aires,06270,Ezeiza,706,706
2015-04-30,06,Buenos Aires,06098,Berisso,716,716
2015-04-30,06,Buenos Aires,06028,Almirante Brown,1824,1820
2015-04-30,06,Buenos Aires,06091,Berazategui,1700,1699
2015-04-30,06,Buenos Aires,06134,Cañuelas,307,307
2015-04-30,06,Buenos Aires,06245,Ensenada,341,341
2015-04-30,06,Buenos Aires,06532,Mercedes,134,134
2015-04-30,06,Buenos Aires,06035,Avellaneda,1153,1148
2015-04-30,06,Buenos Aires,06568,Morón,732,732
2015-04-30,06,Buenos Aires,06260,Esteban Echeverría,1073,944
2015-04-30,06,Buenos Aires,06408,Hurlingham,609,609
2015-04-30,06,Buenos Aires,06427,La Matanza,5429,5429
2015-04-30,06,Buenos Aires,06274,Florencio Varela,2989,2983
2015-04-30,06,Buenos Aires,06252,Escobar,731,731
2015-04-30,06,Buenos Aires,06648,Presidente Perón,828,828
2015-04-30,06,Buenos Aires,06126,Campana,179,179
2015-04-30,06,Buenos Aires,06658,Quilmes,2139,2134
2015-04-30,06,Buenos Aires,06410,Ituzaingó,497,497
2015-04-30,06,Buenos Aires,06434,Lanús,1476,1475
2015-04-30,06,Buenos Aires,06497,Luján,231,231
2015-04-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-04-30,06,Buenos Aires,06364,General Rodríguez,535,535
2015-04-30,06,Buenos Aires,06749,San Fernando,437,435
2015-04-30,06,Buenos Aires,06539,Merlo,1269,1269
2015-04-30,30,Entre Ríos,30098,Uruguay,1,1
2015-04-30,06,Buenos Aires,06412,José C. Paz,1946,1946
2015-04-30,06,Buenos Aires,06560,Moreno,2950,2950
2015-04-30,06,Buenos Aires,06525,Marcos Paz,410,410
2015-04-30,06,Buenos Aires,06371,General San Martín,1507,1507
2015-04-30,06,Buenos Aires,06441,La Plata,1269,1269
2015-04-30,06,Buenos Aires,06760,San Miguel,1419,1414
2015-04-30,06,Buenos Aires,06778,San Vicente,667,665
2015-04-30,46,La Rioja,46014,Capital,1130,1130
2015-04-30,06,Buenos Aires,06515,Malvinas Argentinas,1045,1045
2015-04-30,06,Buenos Aires,06638,Pilar,661,661
2015-04-30,06,Buenos Aires,06805,Tigre,925,925
2015-04-30,06,Buenos Aires,06490,Lomas de Zamora,3429,3424
2015-04-30,06,Buenos Aires,06882,Zárate,296,296
2015-04-30,10,Catamarca,10049,Capital,971,971
2015-04-30,70,San Juan,70084,Rivadavia,208,208
2015-04-30,74,San Luis,74056,Juan Martín Pueyrredón,982,982
2015-04-30,34,Formosa,34014,Formosa,1255,1255
2015-04-30,22,Chaco,22077,Libertad,19,19
2015-04-30,70,San Juan,70042,Chimbas,645,645
2015-04-30,06,Buenos Aires,06840,Tres de Febrero,747,747
2015-04-30,50,Mendoza,50035,Junín,1,1
2015-04-30,18,Corrientes,18021,Capital,3078,3078
2015-04-30,90,Tucumán,90091,Simoca,1122,1122
2015-04-30,90,Tucumán,90084,Capital,6889,6889
2015-04-30,50,Mendoza,50098,San Martín,699,699
2015-04-30,30,Entre Ríos,30015,Concordia,1,1
2015-04-30,54,Misiones,54042,Eldorado,572,572
2015-04-30,66,Salta,66028,Capital,4435,4435
2015-04-30,70,San Juan,70098,Santa Lucía,185,185
2015-04-30,22,Chaco,22140,San Fernando,2331,2331
2015-04-30,90,Tucumán,90014,Cruz Alta,2501,2501
2015-04-30,70,San Juan,70028,Capital,197,197
2015-04-30,50,Mendoza,50007,Capital,545,542
2015-04-30,30,Entre Ríos,30084,Paraná,1696,1696
2015-04-30,86,Santiago del Estero,86049,Capital,2616,2616
2015-04-30,54,Misiones,54028,Capital,1698,1698
2015-04-30,70,San Juan,70077,Rawson,789,789
2015-04-30,90,Tucumán,90063,Lules,928,928
2015-04-30,90,Tucumán,90105,Tafí Viejo,1841,1841
2015-05-31,06,Buenos Aires,06028,Almirante Brown,1669,1669
2015-05-31,06,Buenos Aires,06245,Ensenada,341,341
2015-05-31,06,Buenos Aires,06274,Florencio Varela,2778,2778
2015-05-31,06,Buenos Aires,06035,Avellaneda,1078,1078
2015-05-31,06,Buenos Aires,06098,Berisso,714,714
2015-05-31,06,Buenos Aires,06252,Escobar,733,733
2015-05-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1089,1077
2015-05-31,06,Buenos Aires,06126,Campana,180,180
2015-05-31,06,Buenos Aires,06408,Hurlingham,610,610
2015-05-31,06,Buenos Aires,06532,Mercedes,134,134
2015-05-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-05-31,06,Buenos Aires,06134,Cañuelas,307,306
2015-05-31,06,Buenos Aires,06515,Malvinas Argentinas,1053,1053
2015-05-31,06,Buenos Aires,06364,General Rodríguez,536,536
2015-05-31,06,Buenos Aires,06091,Berazategui,1714,1714
2015-05-31,06,Buenos Aires,06260,Esteban Echeverría,1077,1076
2015-05-31,06,Buenos Aires,06434,Lanús,1395,1394
2015-05-31,06,Buenos Aires,06539,Merlo,1268,1268
2015-05-31,06,Buenos Aires,06371,General San Martín,1511,1511
2015-05-31,06,Buenos Aires,06410,Ituzaingó,495,495
2015-05-31,06,Buenos Aires,06568,Morón,735,735
2015-05-31,06,Buenos Aires,06441,La Plata,1264,1264
2015-05-31,06,Buenos Aires,06525,Marcos Paz,410,410
2015-05-31,06,Buenos Aires,06270,Ezeiza,708,660
2015-05-31,06,Buenos Aires,06560,Moreno,2915,2915
2015-05-31,06,Buenos Aires,06805,Tigre,925,925
2015-05-31,06,Buenos Aires,06427,La Matanza,5402,5401
2015-05-31,66,Salta,66028,Capital,4446,4446
2015-05-31,06,Buenos Aires,06648,Presidente Perón,797,797
2015-05-31,22,Chaco,22077,Libertad,19,19
2015-05-31,70,San Juan,70028,Capital,198,198
2015-05-31,06,Buenos Aires,06329,General Las Heras,76,76
2015-05-31,30,Entre Ríos,30084,Paraná,1698,1698
2015-05-31,06,Buenos Aires,06882,Zárate,298,298
2015-05-31,06,Buenos Aires,06490,Lomas de Zamora,3346,3346
2015-05-31,70,San Juan,70098,Santa Lucía,186,186
2015-05-31,18,Corrientes,18021,Capital,3078,3078
2015-05-31,30,Entre Ríos,30015,Concordia,2,2
2015-05-31,06,Buenos Aires,06638,Pilar,661,661
2015-05-31,06,Buenos Aires,06412,José C. Paz,1636,1636
2015-05-31,30,Entre Ríos,30098,Uruguay,1,1
2015-05-31,10,Catamarca,10049,Capital,971,971
2015-05-31,06,Buenos Aires,06658,Quilmes,1842,1839
2015-05-31,90,Tucumán,90091,Simoca,1122,1122
2015-05-31,34,Formosa,34014,Formosa,1255,1255
2015-05-31,50,Mendoza,50098,San Martín,702,702
2015-05-31,06,Buenos Aires,06840,Tres de Febrero,713,713
2015-05-31,06,Buenos Aires,06497,Luján,228,228
2015-05-31,50,Mendoza,50007,Capital,544,544
2015-05-31,22,Chaco,22140,San Fernando,2340,2340
2015-05-31,70,San Juan,70084,Rivadavia,208,208
2015-05-31,06,Buenos Aires,06749,San Fernando,430,430
2015-05-31,70,San Juan,70042,Chimbas,645,645
2015-05-31,90,Tucumán,90014,Cruz Alta,2502,2502
2015-05-31,86,Santiago del Estero,86049,Capital,2616,2616
2015-05-31,06,Buenos Aires,06760,San Miguel,1318,1318
2015-05-31,54,Misiones,54042,Eldorado,572,572
2015-05-31,70,San Juan,70077,Rawson,789,789
2015-05-31,90,Tucumán,90084,Capital,6888,6888
2015-05-31,06,Buenos Aires,06778,San Vicente,658,658
2015-05-31,74,San Luis,74056,Juan Martín Pueyrredón,982,982
2015-05-31,46,La Rioja,46014,Capital,1134,1134
2015-05-31,90,Tucumán,90063,Lules,929,929
2015-05-31,54,Misiones,54028,Capital,1703,1703
2015-05-31,90,Tucumán,90105,Tafí Viejo,1844,1844
2015-06-30,06,Buenos Aires,06035,Avellaneda,1073,1073
2015-06-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-06-30,06,Buenos Aires,06028,Almirante Brown,1601,1601
2015-06-30,06,Buenos Aires,06134,Cañuelas,306,306
2015-06-30,06,Buenos Aires,06270,Ezeiza,707,707
2015-06-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1012,1007
2015-06-30,06,Buenos Aires,06245,Ensenada,341,341
2015-06-30,06,Buenos Aires,06126,Campana,180,180
2015-06-30,06,Buenos Aires,06098,Berisso,713,713
2015-06-30,06,Buenos Aires,06412,José C. Paz,1829,1829
2015-06-30,06,Buenos Aires,06274,Florencio Varela,2788,2788
2015-06-30,06,Buenos Aires,06260,Esteban Echeverría,1076,1020
2015-06-30,06,Buenos Aires,06329,General Las Heras,77,77
2015-06-30,06,Buenos Aires,06091,Berazategui,1709,1709
2015-06-30,06,Buenos Aires,06434,Lanús,1393,1393
2015-06-30,06,Buenos Aires,06252,Escobar,732,732
2015-06-30,06,Buenos Aires,06410,Ituzaingó,495,495
2015-06-30,06,Buenos Aires,06658,Quilmes,1745,1745
2015-06-30,06,Buenos Aires,06364,General Rodríguez,522,522
2015-06-30,06,Buenos Aires,06525,Marcos Paz,408,408
2015-06-30,06,Buenos Aires,06532,Mercedes,134,134
2015-06-30,06,Buenos Aires,06648,Presidente Perón,780,780
2015-06-30,06,Buenos Aires,06515,Malvinas Argentinas,1049,1049
2015-06-30,06,Buenos Aires,06371,General San Martín,1519,1519
2015-06-30,06,Buenos Aires,06539,Merlo,1270,1270
2015-06-30,06,Buenos Aires,06749,San Fernando,432,432
2015-06-30,06,Buenos Aires,06408,Hurlingham,613,613
2015-06-30,06,Buenos Aires,06778,San Vicente,645,645
2015-06-30,30,Entre Ríos,30098,Uruguay,1,1
2015-06-30,18,Corrientes,18021,Capital,3072,3072
2015-06-30,06,Buenos Aires,06568,Morón,735,735
2015-06-30,06,Buenos Aires,06427,La Matanza,5439,5439
2015-06-30,10,Catamarca,10049,Capital,944,944
2015-06-30,06,Buenos Aires,06760,San Miguel,1316,1316
2015-06-30,06,Buenos Aires,06560,Moreno,2902,2902
2015-06-30,06,Buenos Aires,06805,Tigre,927,927
2015-06-30,50,Mendoza,50098,San Martín,700,700
2015-06-30,74,San Luis,74056,Juan Martín Pueyrredón,983,983
2015-06-30,34,Formosa,34014,Formosa,1252,1252
2015-06-30,06,Buenos Aires,06441,La Plata,1264,1264
2015-06-30,22,Chaco,22140,San Fernando,2337,2337
2015-06-30,54,Misiones,54028,Capital,1699,1699
2015-06-30,06,Buenos Aires,06638,Pilar,658,658
2015-06-30,06,Buenos Aires,06882,Zárate,299,299
2015-06-30,90,Tucumán,90014,Cruz Alta,2500,2500
2015-06-30,54,Misiones,54042,Eldorado,572,572
2015-06-30,70,San Juan,70042,Chimbas,643,643
2015-06-30,06,Buenos Aires,06490,Lomas de Zamora,3238,3237
2015-06-30,70,San Juan,70077,Rawson,792,792
2015-06-30,90,Tucumán,90084,Capital,6871,6871
2015-06-30,22,Chaco,22077,Libertad,19,19
2015-06-30,46,La Rioja,46014,Capital,1131,1131
2015-06-30,70,San Juan,70098,Santa Lucía,187,187
2015-06-30,06,Buenos Aires,06497,Luján,226,226
2015-06-30,30,Entre Ríos,30015,Concordia,2,2
2015-06-30,66,Salta,66028,Capital,4435,4435
2015-06-30,30,Entre Ríos,30084,Paraná,1694,1694
2015-06-30,06,Buenos Aires,06840,Tres de Febrero,699,699
2015-06-30,50,Mendoza,50007,Capital,509,478
2015-06-30,70,San Juan,70028,Capital,197,197
2015-06-30,86,Santiago del Estero,86049,Capital,2608,2608
2015-06-30,70,San Juan,70084,Rivadavia,210,210
2015-06-30,90,Tucumán,90063,Lules,927,927
2015-06-30,90,Tucumán,90091,Simoca,1122,1122
2015-06-30,90,Tucumán,90105,Tafí Viejo,1844,1844
2015-07-31,06,Buenos Aires,06035,Avellaneda,1079,1079
2015-07-31,06,Buenos Aires,06091,Berazategui,1718,1718
2015-07-31,06,Buenos Aires,06098,Berisso,715,715
2015-07-31,06,Buenos Aires,06134,Cañuelas,288,288
2015-07-31,06,Buenos Aires,06028,Almirante Brown,1547,1547
2015-07-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",983,973
2015-07-31,06,Buenos Aires,06274,Florencio Varela,2797,2797
2015-07-31,06,Buenos Aires,06260,Esteban Echeverría,1091,1091
2015-07-31,06,Buenos Aires,06126,Campana,186,186
2015-07-31,06,Buenos Aires,06408,Hurlingham,613,613
2015-07-31,06,Buenos Aires,06515,Malvinas Argentinas,1053,1053
2015-07-31,06,Buenos Aires,06245,Ensenada,340,340
2015-07-31,06,Buenos Aires,06525,Marcos Paz,408,408
2015-07-31,06,Buenos Aires,06648,Presidente Perón,798,770
2015-07-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-07-31,06,Buenos Aires,06270,Ezeiza,715,715
2015-07-31,06,Buenos Aires,06329,General Las Heras,77,77
2015-07-31,06,Buenos Aires,06427,La Matanza,5449,5449
2015-07-31,06,Buenos Aires,06568,Morón,735,735
2015-07-31,06,Buenos Aires,06252,Escobar,733,733
2015-07-31,06,Buenos Aires,06560,Moreno,2904,2904
2015-07-31,06,Buenos Aires,06749,San Fernando,435,435
2015-07-31,06,Buenos Aires,06364,General Rodríguez,529,529
2015-07-31,06,Buenos Aires,06410,Ituzaingó,495,495
2015-07-31,06,Buenos Aires,06532,Mercedes,134,134
2015-07-31,06,Buenos Aires,06434,Lanús,1395,1395
2015-07-31,06,Buenos Aires,06658,Quilmes,1998,1998
2015-07-31,06,Buenos Aires,06371,General San Martín,1524,1524
2015-07-31,22,Chaco,22077,Libertad,19,19
2015-07-31,06,Buenos Aires,06760,San Miguel,1318,1318
2015-07-31,06,Buenos Aires,06882,Zárate,301,301
2015-07-31,06,Buenos Aires,06412,José C. Paz,1825,1825
2015-07-31,06,Buenos Aires,06539,Merlo,1279,1279
2015-07-31,06,Buenos Aires,06497,Luján,226,226
2015-07-31,30,Entre Ríos,30098,Uruguay,1,1
2015-07-31,06,Buenos Aires,06441,La Plata,1288,1288
2015-07-31,30,Entre Ríos,30015,Concordia,1,1
2015-07-31,18,Corrientes,18021,Capital,3073,3073
2015-07-31,70,San Juan,70028,Capital,197,197
2015-07-31,46,La Rioja,46014,Capital,1130,1130
2015-07-31,10,Catamarca,10049,Capital,953,953
2015-07-31,06,Buenos Aires,06638,Pilar,658,658
2015-07-31,34,Formosa,34014,Formosa,1254,1254
2015-07-31,06,Buenos Aires,06490,Lomas de Zamora,3314,3314
2015-07-31,50,Mendoza,50007,Capital,508,497
2015-07-31,54,Misiones,54028,Capital,1698,1698
2015-07-31,70,San Juan,70042,Chimbas,643,643
2015-07-31,50,Mendoza,50098,San Martín,703,703
2015-07-31,22,Chaco,22140,San Fernando,2339,2339
2015-07-31,06,Buenos Aires,06778,San Vicente,617,617
2015-07-31,54,Misiones,54042,Eldorado,571,571
2015-07-31,06,Buenos Aires,06840,Tres de Febrero,685,685
2015-07-31,30,Entre Ríos,30084,Paraná,1684,1571
2015-07-31,90,Tucumán,90063,Lules,927,927
2015-07-31,74,San Luis,74056,Juan Martín Pueyrredón,978,978
2015-07-31,70,San Juan,70098,Santa Lucía,186,186
2015-07-31,70,San Juan,70077,Rawson,792,792
2015-07-31,06,Buenos Aires,06805,Tigre,927,927
2015-07-31,90,Tucumán,90014,Cruz Alta,2499,2499
2015-07-31,66,Salta,66028,Capital,4436,4436
2015-07-31,90,Tucumán,90105,Tafí Viejo,1843,1843
2015-07-31,90,Tucumán,90084,Capital,6880,6880
2015-07-31,70,San Juan,70084,Rivadavia,211,211
2015-07-31,90,Tucumán,90091,Simoca,1128,1128
2015-07-31,86,Santiago del Estero,86049,Capital,2608,2608
2015-08-31,06,Buenos Aires,06515,Malvinas Argentinas,1057,1057
2015-08-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1097,1090
2015-08-31,06,Buenos Aires,06274,Florencio Varela,2894,2894
2015-08-31,06,Buenos Aires,06028,Almirante Brown,1736,1736
2015-08-31,06,Buenos Aires,06260,Esteban Echeverría,1114,1114
2015-08-31,06,Buenos Aires,06252,Escobar,742,742
2015-08-31,06,Buenos Aires,06245,Ensenada,342,342
2015-08-31,06,Buenos Aires,06035,Avellaneda,1038,1038
2015-08-31,06,Buenos Aires,06648,Presidente Perón,818,818
2015-08-31,06,Buenos Aires,06091,Berazategui,1686,1686
2015-08-31,06,Buenos Aires,06364,General Rodríguez,499,499
2015-08-31,06,Buenos Aires,06126,Campana,187,187
2015-08-31,06,Buenos Aires,06408,Hurlingham,615,615
2015-08-31,06,Buenos Aires,06371,General San Martín,1492,1492
2015-08-31,06,Buenos Aires,06532,Mercedes,134,134
2015-08-31,06,Buenos Aires,06098,Berisso,737,737
2015-08-31,18,Corrientes,18021,Capital,2954,2954
2015-08-31,06,Buenos Aires,06525,Marcos Paz,408,408
2015-08-31,06,Buenos Aires,06638,Pilar,665,665
2015-08-31,06,Buenos Aires,06270,Ezeiza,713,713
2015-08-31,06,Buenos Aires,06412,José C. Paz,1870,1870
2015-08-31,06,Buenos Aires,06427,La Matanza,5479,5479
2015-08-31,10,Catamarca,10049,Capital,946,946
2015-08-31,06,Buenos Aires,06134,Cañuelas,273,273
2015-08-31,34,Formosa,34014,Formosa,1224,1224
2015-08-31,06,Buenos Aires,06539,Merlo,1285,1285
2015-08-31,22,Chaco,22077,Libertad,19,19
2015-08-31,06,Buenos Aires,06329,General Las Heras,77,77
2015-08-31,06,Buenos Aires,06434,Lanús,1381,1381
2015-08-31,06,Buenos Aires,06441,La Plata,1405,1405
2015-08-31,22,Chaco,22140,San Fernando,2313,2313
2015-08-31,06,Buenos Aires,06410,Ituzaingó,495,495
2015-08-31,70,San Juan,70042,Chimbas,634,634
2015-08-31,06,Buenos Aires,06805,Tigre,932,932
2015-08-31,30,Entre Ríos,30015,Concordia,1,1
2015-08-31,06,Buenos Aires,06560,Moreno,2913,2913
2015-08-31,06,Buenos Aires,06497,Luján,236,236
2015-08-31,06,Buenos Aires,06490,Lomas de Zamora,3390,3390
2015-08-31,70,San Juan,70077,Rawson,783,783
2015-08-31,06,Buenos Aires,06568,Morón,735,735
2015-08-31,74,San Luis,74056,Juan Martín Pueyrredón,930,930
2015-08-31,06,Buenos Aires,06882,Zárate,303,303
2015-08-31,50,Mendoza,50098,San Martín,695,695
2015-08-31,30,Entre Ríos,30084,Paraná,1652,1652
2015-08-31,06,Buenos Aires,06749,San Fernando,441,441
2015-08-31,06,Buenos Aires,06658,Quilmes,1940,1940
2015-08-31,86,Santiago del Estero,86049,Capital,2583,2583
2015-08-31,66,Salta,66028,Capital,4403,4403
2015-08-31,90,Tucumán,90091,Simoca,1121,1121
2015-08-31,70,San Juan,70028,Capital,194,194
2015-08-31,90,Tucumán,90084,Capital,6762,6762
2015-08-31,30,Entre Ríos,30098,Uruguay,1,1
2015-08-31,06,Buenos Aires,06760,San Miguel,1311,1311
2015-08-31,06,Buenos Aires,06840,Tres de Febrero,701,701
2015-08-31,90,Tucumán,90105,Tafí Viejo,1827,1827
2015-08-31,70,San Juan,70098,Santa Lucía,184,184
2015-08-31,06,Buenos Aires,06778,San Vicente,638,638
2015-08-31,70,San Juan,70084,Rivadavia,208,208
2015-08-31,54,Misiones,54028,Capital,1638,1638
2015-08-31,46,La Rioja,46014,Capital,1127,1127
2015-08-31,54,Misiones,54042,Eldorado,568,568
2015-08-31,90,Tucumán,90014,Cruz Alta,2483,2483
2015-08-31,90,Tucumán,90063,Lules,927,927
2015-08-31,50,Mendoza,50007,Capital,491,466
2015-09-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2015-09-30,06,Buenos Aires,06270,Ezeiza,729,729
2015-09-30,06,Buenos Aires,06252,Escobar,753,753
2015-09-30,06,Buenos Aires,06028,Almirante Brown,1780,1780
2015-09-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1183,1175
2015-09-30,06,Buenos Aires,06035,Avellaneda,1057,1057
2015-09-30,06,Buenos Aires,06245,Ensenada,346,346
2015-09-30,06,Buenos Aires,06134,Cañuelas,284,284
